"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"169","126245912663","Epilepsy Advocate","Alan C. thinks about epilepsy every day. But he doesn't let that stop him from doing what he can. He says, ""I don't worry about it; I think about it. And there's a huge difference.""

Hear more in this clip from Epilepsy Advocate.","2014-12-17T15:36:03+0000","video","http://shout.lt/PfrY","126245912663_10153005221222664",143,15,36
"170","126245912663","Epilepsy Advocate","Wondering what steps you can take to move you toward your goal of seizure control? 

Check out these non-medication steps that could help.","2014-12-16T16:30:05+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10153002824487664/?type=1","126245912663_10153002824507664",294,12,142
"171","126245912663","Epilepsy Advocate","Did you know that partial-onset seizures can occur in many forms, including hallucinations, déjà vu or other sensations that may not be recognized as seizures?

Are you living with partial-onset seizures? Tell us about your experiences in the comments. #SpotlightonEpilepsy #EpilepsyAwareness #1in26","2014-12-15T16:35:05+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10153000721982664/?type=1","126245912663_10153000722042664",303,40,163
"172","126245912663","Epilepsy Advocate","Have you ever felt tingling or prickling sensations during a partial onset seizure? Chances are that seizure originated in your Parietal Lobe. 

This infographic shows what happens where when you have a partial onset seizure.","2014-12-14T20:40:05+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152998594667664/?type=1","126245912663_10152998594722664",304,11,205
"173","126245912663","Epilepsy Advocate","It’s important to discuss driving with your doctor. Never stop taking your medication and never drive if you feel tired or have a fever. 

If you feel a seizure coming on while behind the wheel, pull over to the side of the road, stop the vehicle and remain inside the car until the seizure has passed.","2014-12-13T19:45:01+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152995984687664/?type=1","126245912663_10152995984732664",203,19,66
"174","126245912663","Epilepsy Advocate","This week our #SpotlightonEpilepsy series is focusing on partial-onset seizures. Did you know that almost 60 percent of #epilepsy patients experience partial-onset seizures? 

These seizures are caused by abnormal electrical activity that occurs in only one part of the brain, and differ greatly from more well-known tonic-clonic seizures. #EpilepsyAwareness #1in26","2014-12-12T16:29:10+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152993768872664/?type=1","126245912663_10152993768942664",423,36,321
"175","126245912663","Epilepsy Advocate","About 30% of people with partial-onset epilepsy experience seizures that progress into secondarily generalized seizures. 

Check out this infographic to learn more.","2014-12-11T15:20:02+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152991400907664/?type=1","126245912663_10152991400927664",374,17,286
"176","126245912663","Epilepsy Advocate","Simple partial seizures generally last 30 to 60 seconds and do not cause loss of consciousness. Although brief, people need a few minutes afterward to recover. 

What helps you recover from a seizure?","2014-12-10T17:58:07+0000","status",NA,"126245912663_10152989657502664",234,117,76
"177","126245912663","Epilepsy Advocate","If you are living with #epilepsy, it’s important to seek out the best care possible. Research has shown that patients with access to care from a neurologist say they are more satisfied with their epilepsy treatment.

Talk to your doctor to determine what treatment regimen is best for you. Have you made regular visits to a neurologist part of your care plan? #SpotlightonEpilepsy #EpilepsyAwareness","2014-12-08T14:45:05+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152984204792664/?type=1","126245912663_10152984204852664",168,7,40
"178","126245912663","Epilepsy Advocate","Moving to a new state? 

Visit that state’s DMV website to learn about the driving laws.","2014-12-07T19:15:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152982381732664/?type=1","126245912663_10152982381747664",183,6,74
"179","126245912663","Epilepsy Advocate","We hope you had a great #EpilepsyAwareness Month! November may be over, but our resolve to raise awareness of #epilepsy has never been stronger.

With that in mind, check out today’s #SpotlightonEpilepsy fact: Did you know that, on average, a person in the United States is diagnosed with epilepsy every three-and-a-half minutes?","2014-12-05T15:15:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152977199142664/?type=1","126245912663_10152977199202664",297,20,165
"180","126245912663","Epilepsy Advocate","Time for another fact from our #SpotlightonEpilepsy series. Each year, #epilepsy accounts for $12.5 billion in direct and indirect costs in the U.S. alone, and on average, epilepsy costs a patient in the U.S. with breakthrough seizures more than $11,000 each year in reduced work and household productivity.

Do those numbers surprise you? #EpilepsyAwareness #1in26","2014-12-01T16:20:07+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152968679962664/?type=1","126245912663_10152968680117664",148,11,63
"181","126245912663","Epilepsy Advocate","As #EpilepsyAwareness Month comes to a close, we want to leave you with this inspirational quote from #Epilepsy Advocate Chris M. from our recent live Q&A chat, which captures the spirit of Epilepsy Awareness Month. 

“While it’s important for you to be transparent and have open conversations, you also don’t want to let epilepsy DEFINE who you are as a person. You have personal goals and ambitions beyond epilepsy and it’s important that you let people know that you are MORE than just epilepsy.”

What message of inspiration would you like to share for Epilepsy Awareness Month? #1in26","2014-11-30T18:30:02+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152966748937664/?type=1","126245912663_10152966748982664",265,25,67
"182","126245912663","Epilepsy Advocate","Did you know that not getting enough sleep could increase the risk of seizures? Avoiding caffeine and bright computer monitors late in the day can help make dozing off easier at bedtime. 

Do you have any tricks for falling asleep at night?","2014-11-29T20:26:04+0000","status",NA,"126245912663_10152964711552664",348,33,110
"183","126245912663","Epilepsy Advocate","Today we’re kicking off our “Spotlight on Epilepsy” series! Every Monday and Friday for the next few weeks, we’ll highlight an important #epilepsy fact, so check back often!

Let’s get started: Did you know that 1 in 26 people in the U.S. will develop epilepsy in their lifetime?1 #EpilepsyAwareness #1in26 #SpotlightonEpilepsy","2014-11-28T16:20:04+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152962219737664/?type=1","126245912663_10152962219792664",337,19,192
"184","126245912663","Epilepsy Advocate","Not sure how to talk to your employer or coworkers about your epilepsy? Your local Epilepsy Foundation affiliate can help. 

To find an affiliate near you, call 1-800-332-1000, or go to http://www.epilepsyfoundation.org/aboutus/Find-an-Affiliate.cfm.","2014-11-27T16:10:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152960067807664/?type=1","126245912663_10152960067867664",151,6,53
"185","126245912663","Epilepsy Advocate","Nothing in life stays the same, including epilepsy. Learn how life changes may impact your epilepsy over time.","2014-11-26T16:15:06+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152958027317664/?type=1","126245912663_10152958027377664",303,10,137
"186","126245912663","Epilepsy Advocate","Epilepsy affects even the little things. For Alan C., it affects how he plans his days. ""As I make that plan, I'm always — in the back of my mind — thinking about epilepsy,"" he says. 

How does epilepsy affect your day-to-day life?","2014-11-25T15:35:03+0000","video","http://shout.lt/L2QM","126245912663_10152955640417664",138,19,23
"187","126245912663","Epilepsy Advocate","Join us right here in this comment stream for today’s LIVE EA Q&A session starting at 12pm EST! Please leave your questions as comments on this post, and then go through and LIKE the other questions in the stream that you’d like answered - the most popular questions will get answered first! 

Per our published community guidelines, we just want to take a minute to let everyone know the rules for participating in this Q&A session:
- Alan has graciously given his day to join us here to share his personal stories and his approach to managing himself and his disease
- Alan will not be discussing any medications or treatments he has or is currently taking. We strive to have medication- and treatment-free discussions in this forum to focus on different aspects of your journey with epilepsy

So please join us at 12pm EST and come with your questions ready!","2014-11-24T15:59:01+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152953345857664/?type=1","126245912663_10152953350417664",353,26,31
"188","126245912663","Epilepsy Advocate","Looking for ways to get involved this #EpilepsyAwareness Month? Check out the Epilepsy Foundation’s “Make a Difference” page to find out how you can help support people living with #epilepsy in your community.

How are you helping to raise awareness of epilepsy this month? #1in26

*UCB does not endorse and is not responsible for the following website and its content.","2014-11-23T18:05:06+0000","link","http://shout.lt/LSQh","126245912663_10152951089167664",53,1,9
"189","126245912663","Epilepsy Advocate","Alan’s Journey: Finding Control (Part 4)
After living with seizures for more than 30 years, Alan C. refused to settle any longer. By this time, his condition had affected his life in many ways, including contributing to the demise of his first marriage. In 2005, Alan sought out the help of a neurologist who specialized in epilepsy.

The doctor was amazed when he heard Alan’s medical history and all that he had accomplished despite experiencing monthly tonic-clonic seizures and frequent partial-onset seizures. The doctor made finding an effective treatment for Alan’s tonic-clonic seizures his top priority.

When a new drug treatment became available, he recommended it to Alan. It worked. And what’s more, for the first time in decades, Alan found a treatment that didn’t have debilitating side effects.

Working with his doctor, Alan was able to continue improving his seizure control. A few years later, his doctor prescribed an add-on medication that targeted Alan’s partial-onset seizures. Today, Alan’s seizures are controlled. He’s retired and dedicates his free time to encouraging other people with epilepsy to keep striving for maximum control with minimum side effects.
*****
Have a question for Alan?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon.11/24, 12pm EST
Log on during the Q&A to chat live with Alan, or submit your questions in advance below.","2014-11-21T17:14:02+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152946536047664/?type=1","126245912663_10152946536072664",200,16,29
"190","126245912663","Epilepsy Advocate","Alan’s Journey: Marriage and Epilepsy (Part 3)
After graduating from college, Alan C. married his sweetheart. Unfortunately, his continuing tonic-clonic and partial-onset seizures affected every aspect of his life, including his relationships.

He had hoped that married life would create a sense of stability, but it was not to be. His wife had difficulty understanding the true implications of living with uncontrolled seizures. They did the best they could as a couple and as parents, but the specter of epilepsy continued to inhibit their lives.

When his marriage ended 18 years later, Alan was devastated. He felt he had lost everything he’d worked so hard for all his life. At his lowest point, he even lost the hopeful outlook that had sustained him over his journey with epilepsy.

Alan was down, but not out. He was about to meet two people who would help him turn his life around: his second wife and a neurologist who specialized in treating epilepsy.
*****
Have a question for Alan?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon. 11/24, 12pm EST
Log on during the Q&A to chat live with Alan, or submit your questions in advance below.","2014-11-20T16:17:06+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152944296592664/?type=1","126245912663_10152944296607664",193,6,19
"191","126245912663","Epilepsy Advocate","Alan’s Journey: Living with Side Effects (Part 2)
In college Alan C. did his best to stay awake. The medication that he was taking for his partial-onset seizures caused extreme drowsiness. He referred to it as “the sleeping pill.” Alan’s solution was the same as that of many people with epilepsy who have unacceptable medical side effects: He stopped taking his meds.

Throughout college, Alan experienced tonic-clonic seizures at night as well as partial-onset seizures every day. Despite the physical and emotional toll the seizures had on him, he managed to stay in school and received his math degree.

After graduating, he began teaching high school, but his seizures interfered with his ability to focus. Often he’d have an aura and would have to excuse himself. He’d remain in the hallway until the seizure ran its course. Alan pushed on, but he knew he needed better seizure control to reach his goals.
*****
Have a question for Alan?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon. 11/24, 12pm EST
Log on during the Q&A to chat live with Alan, or submit your questions in advance below.","2014-11-19T17:15:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152942224517664/?type=1","126245912663_10152942224542664",238,17,33
"192","126245912663","Epilepsy Advocate","Alan’s Journey: The Early Years (Part 1)
Alan C. had his first partial-onset seizure when he was just eight years old. He didn’t know what was happening to him and was afraid to tell anyone. Five years later, when he was diagnosed with epilepsy, the neurologist advised his parents to deter him from sports and other strenuous activity.

To Alan who loved the outdoors and playing baseball, this was crushing news. He thought he’d have to give up doing all the things he loved. 

But his parents didn’t see it that way. On the ride home from the doctor’s office, Alan’s father asked him if he still wanted to play ball. “It’s gonna be tougher,” Alan’s father said. “But you can do it, and we’ll support you.” This was remarkable at the time, of course, because in 1956 there was very little information about epilepsy and very few effective treatments.

Decades later, his father’s can-do attitude continues to inspire Alan as he helps others overcome the challenges of epilepsy.
*****
Have a question for Alan?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon. 11/24, 12pm EST
Log on during the Q&A to chat live with Alan, or submit your questions in advance below.","2014-11-18T15:05:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152939979992664/?type=1","126245912663_10152939980022664",252,6,22
"193","126245912663","Epilepsy Advocate","Epilepsy Awareness Month is the time each year when we renew our commitment to raising awareness of #epilepsy and empowering people living with the disease. This year for #EpilepsyAwareness Month, we’ve created a new infographic which highlights some important facts about epilepsy. Take a look – some of the information might surprise you!

Share this with your friends and let us know which facts and figures you found most interesting. #1in26","2014-11-17T20:52:22+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152938580372664/?type=1","126245912663_10152938580507664",314,16,326
"194","126245912663","Epilepsy Advocate","Just a reminder that the previously scheduled 11/17 Q&A session with Alan has been rescheduled to next Monday (11/24) at 12pm EST. 

We’ll be sharing Alan’s story here throughout the week so please submit your questions ahead of time so that we make sure we give Alan a chance to get to everyone’s questions!","2014-11-17T17:05:53+0000","status",NA,"126245912663_10152938151392664",29,6,2
"195","126245912663","Epilepsy Advocate","Due to unforeseen circumstances, we are having to postpone Monday’s Q&A session out just one week until November 24th. 

We’ll plan Alan’s 4-chapter story this week so that you all can hear Alan’s story and submit your questions, and we look forward to seeing everyone on 11/24 at 12pm EST right here on Epilepsy Advocate!","2014-11-17T14:49:55+0000","status",NA,"126245912663_10152937916967664",29,0,4
"196","126245912663","Epilepsy Advocate","Most employers are required by the Americans with Disabilities Act (ADA) to make reasonable accommodations for people with epilepsy. Per the ADA, you are not required to disclose your medical condition. 

It may be helpful, however, to educate your employer and coworkers about your seizures.","2014-11-16T18:25:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152936248117664/?type=1","126245912663_10152936248162664",214,20,91
"197","126245912663","Epilepsy Advocate","Did you know that during a simple partial seizure, patients are able to speak normally and share what is going on during their symptoms? They’re also likely to remember the event.","2014-11-15T16:04:07+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152933880107664/?type=1","126245912663_10152933880137664",277,13,196
"198","126245912663","Epilepsy Advocate",NA,"2014-11-13T15:54:23+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150776803027664.471928.126245912663/10152930009487664/?type=1","126245912663_10152930009562664",123,12,188
"199","126245912663","Epilepsy Advocate","Alan’s Journey: Living with Side Effects (Part 2)
In college Alan C. did his best to stay awake. The medication that he was taking for his partial-onset seizures caused extreme drowsiness. He referred to it as “the sleeping pill.” Alan’s solution was the same as that of many people with epilepsy who have unacceptable medical side effects: He stopped taking his meds.

Throughout college, Alan experienced tonic-clonic seizures at night as well as partial-onset seizures every day. Despite the physical and emotional toll the seizures had on him, he managed to stay in school and received his math degree.

After graduating, he began teaching high school, but his seizures interfered with his ability to focus. Often he’d have an aura and would have to excuse himself. He’d remain in the hallway until the seizure ran its course. Alan pushed on, but he knew he needed better seizure control to reach his goals.
*****
Have a question for Alan?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon. 11/17, 12pm EST
Log on during the Q&A to chat live with Alan, or submit your questions in advance below.","2014-11-12T14:36:04+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152927947287664/?type=1","126245912663_10152927947317664",91,11,15
"200","126245912663","Epilepsy Advocate","Did you know more that half of adult epilepsy cases involve partial-onset seizures? Do you experience partial-onset seizures?

If you think you may be experiencing partial-onset seizures, have a conversation with your doctor.","2014-11-11T18:05:01+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152842696932664/?type=1","126245912663_10152925877367664",174,18,75
"201","126245912663","Epilepsy Advocate","Alan’s Journey: The Early Years (Part 1)
Alan C. had his first partial-onset seizure when he was just eight years old. He didn’t know what was happening to him and was afraid to tell anyone. Five years later, when he was diagnosed with epilepsy, the neurologist advised his parents to deter him from sports and other strenuous activity.

To Alan who loved the outdoors and playing baseball, this was crushing news. He thought he’d have to give up doing all the things he loved. 

But his parents didn’t see it that way. On the ride home from the doctor’s office, Alan’s father asked him if he still wanted to play ball. “It’s gonna be tougher,” Alan’s father said. “But you can do it, and we’ll support you.” This was remarkable at the time, of course, because in 1956 there was very little information about epilepsy and very few effective treatments.

Decades later, his father’s can-do attitude continues to inspire Alan as he helps others overcome the challenges of epilepsy.
*****
Have a question for Alan?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon. 11/17, 12pm EST
Log on during the Q&A to chat live with Alan, or submit your questions in advance below.","2014-11-10T15:16:05+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152923162892664/?type=1","126245912663_10152923162907664",386,33,46
"202","126245912663","Epilepsy Advocate",NA,"2014-11-07T19:19:40+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150776803027664.471928.126245912663/10152917194467664/?type=1","126245912663_10152917194507664",236,51,108
"203","126245912663","Epilepsy Advocate","Simple partial seizures generally last 30 to 60 seconds and do not cause loss of consciousness. Although brief, people need a few minutes afterward to recover. 

What helps you recover from a seizure?","2014-11-07T14:05:00+0000","status",NA,"126245912663_10152842693102664",347,169,132
"204","126245912663","Epilepsy Advocate","You’re not alone. Did you know that 10% of Americans will experience a seizure in their lifetime? That’s about 31 million people.","2014-11-05T15:46:03+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152913036402664/?type=1","126245912663_10152913036412664",166,22,100
"205","126245912663","Epilepsy Advocate","Having difficulties at work? Visit the The Job Accommodation Network online. They provide employers with ideas for workplace modifications to keep people with epilepsy on the job.","2014-10-31T14:15:00+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152842700697664/?type=1","126245912663_10152901874442664",117,9,48
"206","126245912663","Epilepsy Advocate","Have you ever felt tingling or prickling sensations during a partial onset seizure? Chances are that seizure originated in your Parietal Lobe. 

This infographic shows what happens where when you have a partial onset seizure.","2014-10-30T13:35:01+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152842699552664/?type=1","126245912663_10152899800417664",149,32,163
"207","126245912663","Epilepsy Advocate","Chris: As a final note to the community, I'd just like to let you all know that you're all extremely important to me.

Believe in the big; be faithful in the little, and enjoy the journey! Don't wait until you know all the answers - find wonder in the now and enjoy each moment.

From the Epilepsy Advocate team in the house today, thank you all for joining us!","2014-10-27T18:10:43+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893895017664/?type=1","126245912663_10152893895517664",72,11,1
"208","126245912663","Epilepsy Advocate","While it’s important for you to be transparent and have open conversations, you also don’t want to let epilepsy DEFINE who you are as a person. You have personal goals and ambitions beyond epilepsy and it’s important that you let people know that you are MORE than just epilepsy. 

I have epilepsy. But I also have three sons and three grandchildren. I have stories to tell. I have college students that I sincerely enjoy spending time with. I enjoy writing and building community with others. 

Tell us your story: what are you beyond your epilepsy? Who are you and how do you want to be defined?","2014-10-27T17:44:31+0000","status",NA,"126245912663_10152893851257664",220,35,26
"209","126245912663","Epilepsy Advocate","Chris on the importance of relationships: I can’t stress enough the importance of having a plan of action when visiting your doctor. If you don’t plan ahead about what you are going to ask your doctor, you will likely forget everything the minute your physician walks in the door. My personal advice is to always write your questions down ahead of time and work out a plan of action. When possible, I also recommend having a friend or family member go with you to the doctor’s office. I can’t tell you enough how helpful it has been to have a second pair of ears in that office with me to hear what I should be doing next. 

Additionally, I recommend you go into your appointments with the mindset that ‘the doctor is my friend’ and that you both have a shared goal in your personal health. Keeping that positive mindset and setting the expectation with your doctor, makes for a constructive relationship.

With all the being said, if you don’t feel like your doctor is providing you with the level of help/care that you need, then you should take the opportunity to switch physicians. I have many friends who are getting better care now that they’ve found the right doctor for them. Make sure you find a doctor that shares that same goal with you from the start: to find you the best possible care in managing your seizures.","2014-10-27T17:40:10+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893843732664/?type=1","126245912663_10152893844182664",32,2,3
"210","126245912663","Epilepsy Advocate","Our next question comes from Gillian W: “I haven't fully given up but feel discouraged since I have a seizure alert dog to keep me safe since I have seizures daily, and that shows I have at least some type of disability at job interviews and everywhere. If only I could find a job where they aren't afraid about liability or where my service dog doesn't interfere in some way. Any suggestions?”

This is a tough question to answer because my recommendation could be difficult. I see this as an opportunity to shift the conversation from “why my epilepsy won’t prevent me from doing this job” to “I’m going to do the best job of anyone applying…and I happen to have epilepsy!” Having your dog with you can be a badge of honor for how well this company works with people from all backgrounds and all situations! Good companies these days are always looking for talented and diverse workers and having your seizure dog with you is a great way to have a very positive conversation with a potential employer. 

Additionally, you may be able to work with your seizure dog provider to identify potential employers in your area that they already know are amenable to having dogs in the workplace. Additionally, they may be able to provide assistance in general with getting to know potential employers in your area. 

Remember that the ADA protects patients who are applying for jobs to prevent discrimination based on diseases. While this is great in theory, we know that this may not always be the case in real life. You can always connect with the Epilepsy Foundation which now has a 24-7 resource to assist.  You can find their hotline information here: www.epilepsy.com/get-help/epilepsy-seizures-247-helpline 

What's your dog's name?? In fact, anyone else that has a seizure dog, please share his or her name in the comments below so that we can celebrate your canine together!","2014-10-27T17:29:14+0000","link","http://www.epilepsy.com/get-help/epilepsy-seizures-247-helpline","126245912663_10152893828857664",37,8,10
"211","126245912663","Epilepsy Advocate","We had a follow-up question from Lea T.: “Where can I buy your book?”

My books can be purchased on Amazon (just search for Chris Maxwell!) or my website, ChrisMaxwell.me. Each of my books chronicles a different place where I was in my life. Most of the themes focus on the key stages in my life and how I had to rethink my personal approach to live a better life.

Writing was therapeutic for me because it allowed me to pursue my dreams. I think it’s important for all of us to find creative ways to pursue our dreams: in fact, let’s hear it from all of you today – What are your hopes? What are your dreams? What do you want to accomplish?

We talk often about the word ‘seizures’ and I like to talk about finding chances to ‘seize’ the opportunities around us! I have more than a disability: I have the ability to do lots of different things, and so do you!","2014-10-27T17:03:23+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893779177664/?type=1","126245912663_10152893779952664",21,6,5
"212","126245912663","Epilepsy Advocate","A note from Chris about today's session:

My personal hope is that people who participate in the session today are encouraged not to give up. If I can provide assistance and hope to just a handful of people, I think this will be an incredibly successful event. I want to move people from feeling like they are living a life of isolation to a feeling of community: moving from this idea of the ‘singular’ mindset to a ‘plural’ mindset. 

And not just for the patients, but for caregivers as well! My wife learned so much through this process but she needed to find outlets for discussion and conversation as well since she didn’t always know how to process what was happening. She even refers to me (jokingly) sometimes as her ‘second husband’ since I was so changed through this process.","2014-10-27T16:41:47+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893737437664/?type=1","126245912663_10152893738482664",22,3,2
"213","126245912663","Epilepsy Advocate","Our next question comes from Lea T.: “How old were you when you were officially diagnosed with epilepsy?” 

Though I didn’t fully understand what was happening at the time, I was experiencing seizures. I was 35 years old when I was officially diagnosed with epilepsy. I had almost died in the emergency room after the encephalitis episode, but when I stabilized and had taken an MRI, they confirmed the damage to my temporal lobe. It was at that point that they were able to diagnose me with epilepsy. 

At the time, I didn’t fully understand what that really meant. It took me several months to fully comprehend what this meant for me at the time and what it was going to mean for me going forward. 

I can remember portions of that time: it felt like I was on some sort of bus. They kept moving me from test to test and I just wanted to figure out what were all of these people doing to me?","2014-10-27T16:36:58+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893729737664/?type=1","126245912663_10152893730222664",28,4,5
"214","126245912663","Epilepsy Advocate","Our next question comes from Elise K.: “Are you still able to work?”

I was not able to work for a short amount of time, but slowly worked my way back in. Honestly, it was my stubbornness that drove me back into the office within a month – which was definitely too soon. 
Emotionally and physically, I don’t think I was ready for it. 

The other leaders of my business sat and met with my neurologist (with my full permission) to discuss my readiness to return. I highly recommend being open with co-workers and, in this case, partners and giving them the opportunity to meet with your physician and care team. My view is that we are a team with shared goals, and I wanted them to feel comfortable with my return to the workplace. 

My partners were unsure whether it made sense for me to return, but my neurologist told them “If Chris doesn’t come back to work, he may give up on his recovery.” Being able to use my work to inspire me to get better was a helpful catalyst for my recovery.","2014-10-27T16:25:45+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893709517664/?type=1","126245912663_10152893709977664",16,1,3
"215","126245912663","Epilepsy Advocate","Question 2 comes from Pamela G. “My son suffers from the same emotional outbursts. What did you do to help deal with them?”
 
Emotions were running high shortly after my epilepsy diagnosis as I was unable to remember any but 2 names: my wife’s name and my mother’s name. In particular, I could not remember the names of my three young sons. 

Everyone around me was working overtime to try and bring me up to speed and I worked with a host of friends and family as well as professionals. The key hurdle was getting past early feelings of denial of my epilepsy and moving into the next phase of personal re-training. In particular, moving beyond my own personal stubbornness and feeling of ""I can do this on my own"" and making the decision to work with a speech therapist to relearn how to learn and live again.  Time can help if you can take it, but pursuing professional help to assist in the process was incredibly helpful.","2014-10-27T16:18:08+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893696142664/?type=1","126245912663_10152893696927664",26,0,3
"216","126245912663","Epilepsy Advocate","The first question today is from Linda S., asking what type of seizures Chris has? 
Chris has complex partial seizures which was diagnosed after his encephalitis. The brain damage that resulted as a result of that triggered the onset of epilepsy and complex partial seizures.","2014-10-27T16:06:26+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893676067664/?type=1","126245912663_10152893676587664",25,4,2
"217","126245912663","Epilepsy Advocate","About 30% of people with partial-onset epilepsy experience seizures that progress into secondarily generalized seizures. 

Check out this infographic to learn more.","2014-10-27T15:25:01+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152842698007664/?type=1","126245912663_10152893611257664",86,4,79
"218","126245912663","Epilepsy Advocate","Just wanted to remind everyone about our first ever LIVE EA Q&A session which will take place starting at 12pm EST right here on the Epilepsy Advocate page! Per our published community guidelines, we just want to take a minute to let everyone know the rules for participating in this Q&A session:

- Chris Maxwell has graciously given his day to join us here to share his personal wisdom after years of living with epilepsy. We hope his amazing story inspires you to ask questions about how you can approach life differently physically, emotionally, socially!
- Chris will not be discussing any medications or treatments he has or is currently taking. We strive to have medication- and treatment-free discussions in this forum to focus on different aspects of your journey with epilepsy. 

And that’s it! Please join us at 12pm EST and come with your questions ready!","2014-10-27T14:41:12+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152893544117664/?type=1","126245912663_10152893544577664",50,3,8
"219","126245912663","Epilepsy Advocate","Chris’ Journey: Becoming His Own Advocate (Part 2)

After suffering brain damage that caused his epilepsy, Chris M. struggled to relearn basic tasks. He couldn’t spell or recall the names of his beloved sons—let alone members of the congregation where he was pastor. The once self-reliant man who guided others now had to ask for help. It wasn’t easy.

Chris became depressed. He mourned the loss of his old life, of his former self, and started to experience extreme emotional outbursts. He felt helpless and alone. Finally he told his neurologist about his mood swings and other emotions he’d been experiencing at that time.

Chris realized that if he wanted the best possible outcome, he would have to become his own advocate. So he began to take a more active role in his treatment. He was not going to settle for life with intolerable side effects. He was going to ask for what he wanted. This became a turning point in his epilepsy journey.

*****

Have a question for Chris?
He’ll be holding a LIVE Q&A session on our Facebook page.
Mon. 10/27, 12pm EST

Log on during the Q&A to chat live with Chris, or submit your questions in advance below.","2014-10-26T17:15:00+0000","photo","https://www.facebook.com/epilepsyadvocate/photos/a.10150442556527664.424692.126245912663/10152871036067664/?type=1","126245912663_10152891499157664",27,4,8
